,TEAM_NAME,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,FG2M,FG2A,FG2_PCT,OUTCOME,DEFICIT_FGM,DEFICIT_FGA,DEFICIT_FG3M,DEFICIT_FG3A,DEFICIT_FTM,DEFICIT_FTA,DEFICIT_OREB,DEFICIT_DREB,DEFICIT_REB,DEFICIT_AST,DEFICIT_STL,DEFICIT_BLK,DEFICIT_TO,DEFICIT_PF,DEFICIT_FG2M,DEFICIT_FG2A
1196,Kings,9,25,0.36,15,19,0.789,11,31,42,23,7,5,21,22,108,33,55,0.6,0,0.488372093023,0.479041916168,0.375,0.403225806452,0.46875,0.463414634146,0.52380952381,0.516666666667,0.518518518519,0.46,0.388888888889,0.625,0.636363636364,0.52380952381,0.532258064516,0.52380952381
1197,Cavaliers,15,37,0.405,17,22,0.773,10,29,39,27,11,3,12,20,120,29,50,0.58,1,0.511627906977,0.520958083832,0.625,0.596774193548,0.53125,0.536585365854,0.47619047619,0.483333333333,0.481481481481,0.54,0.611111111111,0.375,0.363636363636,0.47619047619,0.467741935484,0.47619047619
1198,Wizards,8,17,0.471,13,18,0.722,12,38,50,18,9,2,11,18,109,36,74,0.486486486486,1,0.55,0.511235955056,0.444444444444,0.354166666667,0.541666666667,0.461538461538,0.444444444444,0.527777777778,0.505050505051,0.473684210526,0.6,0.5,0.407407407407,0.486486486486,0.58064516129,0.569230769231
1199,76ers,10,31,0.323,11,21,0.524,15,34,49,20,6,2,16,19,93,26,56,0.464285714286,0,0.45,0.488764044944,0.555555555556,0.645833333333,0.458333333333,0.538461538462,0.555555555556,0.472222222222,0.494949494949,0.526315789474,0.4,0.5,0.592592592593,0.513513513514,0.41935483871,0.430769230769
1200,Pelicans,7,23,0.304,14,21,0.667,6,36,42,27,3,6,11,19,99,32,61,0.524590163934,0,0.475609756098,0.454054054054,0.466666666667,0.53488372093,0.518518518519,0.477272727273,0.222222222222,0.461538461538,0.4,0.551020408163,0.230769230769,0.5,0.52380952381,0.487179487179,0.477611940299,0.429577464789
1201,Bulls,8,20,0.4,13,23,0.565,21,42,63,22,10,6,10,20,107,35,81,0.432098765432,1,0.524390243902,0.545945945946,0.533333333333,0.46511627907,0.481481481481,0.522727272727,0.777777777778,0.538461538462,0.6,0.448979591837,0.769230769231,0.5,0.47619047619,0.512820512821,0.522388059701,0.570422535211
1202,Jazz,7,26,0.269,25,36,0.694,9,35,44,28,6,2,13,20,114,34,57,0.59649122807,1,0.518987341772,0.50303030303,0.368421052632,0.433333333333,0.568181818182,0.571428571429,0.5625,0.514705882353,0.52380952381,0.549019607843,0.375,0.5,0.481481481481,0.416666666667,0.566666666667,0.542857142857
1203,Magic,12,34,0.353,19,27,0.704,7,33,40,23,10,2,14,28,107,26,48,0.541666666667,0,0.481012658228,0.49696969697,0.631578947368,0.566666666667,0.431818181818,0.428571428571,0.4375,0.485294117647,0.47619047619,0.450980392157,0.625,0.5,0.518518518519,0.583333333333,0.433333333333,0.457142857143
1204,Spurs,9,20,0.45,24,34,0.706,6,27,33,15,8,1,16,18,105,27,51,0.529411764706,0,0.48,0.455128205128,0.529411764706,0.487804878049,0.521739130435,0.586206896552,0.285714285714,0.473684210526,0.423076923077,0.454545454545,0.444444444444,1.0,0.516129032258,0.375,0.465517241379,0.44347826087
1205,Suns,8,21,0.381,22,24,0.917,15,30,45,18,10,0,15,30,108,31,64,0.484375,1,0.52,0.544871794872,0.470588235294,0.512195121951,0.478260869565,0.413793103448,0.714285714286,0.526315789474,0.576923076923,0.545454545455,0.555555555556,0.0,0.483870967742,0.625,0.534482758621,0.55652173913
1206,Bucks,6,19,0.316,14,18,0.778,13,23,36,25,11,4,16,25,98,33,60,0.55,0,0.481481481481,0.496855345912,0.315789473684,0.422222222222,0.5,0.5,0.481481481481,0.5,0.493150684932,0.462962962963,0.55,0.5,0.457142857143,0.555555555556,0.532258064516,0.526315789474
1207,Hawks,13,26,0.5,14,18,0.778,14,23,37,29,9,4,19,20,111,29,54,0.537037037037,1,0.518518518519,0.503144654088,0.684210526316,0.577777777778,0.5,0.5,0.518518518519,0.5,0.506849315068,0.537037037037,0.45,0.5,0.542857142857,0.444444444444,0.467741935484,0.473684210526
1208,Timberwolves,5,21,0.238,12,18,0.667,10,34,44,20,7,1,12,16,87,30,59,0.508474576271,0,0.492957746479,0.509554140127,0.294117647059,0.42,0.461538461538,0.486486486486,0.625,0.492753623188,0.517647058824,0.487804878049,0.466666666667,0.111111111111,0.521739130435,0.470588235294,0.555555555556,0.551401869159
1209,Mavericks,12,29,0.414,14,19,0.737,6,35,41,21,8,8,11,18,98,24,48,0.5,1,0.507042253521,0.490445859873,0.705882352941,0.58,0.538461538462,0.513513513514,0.375,0.507246376812,0.482352941176,0.512195121951,0.533333333333,0.888888888889,0.478260869565,0.529411764706,0.444444444444,0.448598130841
1210,Raptors,8,22,0.364,20,23,0.87,10,32,42,21,9,4,10,20,116,36,67,0.537313432836,1,0.556962025316,0.514450867052,0.4,0.43137254902,0.512820512821,0.46,0.47619047619,0.516129032258,0.506024096386,0.5,0.5625,0.363636363636,0.416666666667,0.555555555556,0.610169491525,0.549180327869
1211,Knicks,12,29,0.414,19,27,0.704,11,30,41,21,7,7,14,16,101,23,55,0.418181818182,0,0.443037974684,0.485549132948,0.6,0.56862745098,0.487179487179,0.54,0.52380952381,0.483870967742,0.493975903614,0.5,0.4375,0.636363636364,0.583333333333,0.444444444444,0.389830508475,0.450819672131
1212,Grizzlies,11,32,0.344,13,13,1.0,13,37,50,24,6,3,10,22,104,29,63,0.460317460317,0,0.5,0.549132947977,0.733333333333,0.65306122449,0.351351351351,0.270833333333,0.684210526316,0.474358974359,0.515463917526,0.571428571429,0.428571428571,0.375,0.454545454545,0.611111111111,0.446153846154,0.508064516129
1213,Bulls,4,17,0.235,24,35,0.686,6,41,47,18,8,5,12,14,108,36,61,0.590163934426,1,0.5,0.450867052023,0.266666666667,0.34693877551,0.648648648649,0.729166666667,0.315789473684,0.525641025641,0.484536082474,0.428571428571,0.571428571429,0.625,0.545454545455,0.388888888889,0.553846153846,0.491935483871
1214,Rockets,21,44,0.477,24,32,0.75,13,39,52,30,9,3,13,21,137,25,48,0.520833333333,1,0.528735632184,0.497297297297,0.583333333333,0.5,0.615384615385,0.627450980392,0.590909090909,0.573529411765,0.577777777778,0.508474576271,0.5,0.375,0.448275862069,0.45652173913,0.490196078431,0.494845360825
1215,Nets,15,44,0.341,15,19,0.789,9,29,38,29,9,5,16,25,112,26,49,0.530612244898,0,0.471264367816,0.502702702703,0.416666666667,0.5,0.384615384615,0.372549019608,0.409090909091,0.426470588235,0.422222222222,0.491525423729,0.5,0.625,0.551724137931,0.54347826087,0.509803921569,0.505154639175
1216,Kings,9,25,0.36,35,40,0.875,14,30,44,24,13,6,22,29,118,28,56,0.5,0,0.480519480519,0.473684210526,0.5,0.471698113208,0.514705882353,0.493827160494,0.451612903226,0.526315789474,0.5,0.545454545455,0.481481481481,0.6,0.536585365854,0.508771929825,0.474576271186,0.474576271186
1217,Thunder,9,28,0.321,33,41,0.805,17,27,44,20,14,4,19,28,122,31,62,0.5,1,0.519480519481,0.526315789474,0.5,0.528301886792,0.485294117647,0.506172839506,0.548387096774,0.473684210526,0.5,0.454545454545,0.518518518519,0.4,0.463414634146,0.491228070175,0.525423728814,0.525423728814
1218,Pelicans,10,25,0.4,13,18,0.722,8,30,38,18,7,6,14,17,95,26,58,0.448275862069,0,0.467532467532,0.506097560976,0.666666666667,0.568181818182,0.541666666667,0.529411764706,0.615384615385,0.428571428571,0.457831325301,0.409090909091,0.388888888889,0.5,0.466666666667,0.485714285714,0.41935483871,0.483333333333
1219,Pacers,5,19,0.263,11,16,0.688,5,40,45,26,11,6,16,18,98,36,62,0.58064516129,1,0.532467532468,0.493902439024,0.333333333333,0.431818181818,0.458333333333,0.470588235294,0.384615384615,0.571428571429,0.542168674699,0.590909090909,0.611111111111,0.5,0.533333333333,0.514285714286,0.58064516129,0.516666666667
1220,Wizards,13,23,0.565,23,25,0.92,12,39,51,26,10,5,12,18,120,29,63,0.460317460317,1,0.53164556962,0.494252873563,0.619047619048,0.469387755102,0.547619047619,0.5,0.461538461538,0.557142857143,0.53125,0.541666666667,0.625,0.5,0.444444444444,0.473684210526,0.5,0.504
1221,Trail Blazers,8,26,0.308,19,25,0.76,14,31,45,22,6,5,15,20,101,29,62,0.467741935484,0,0.46835443038,0.505747126437,0.380952380952,0.530612244898,0.452380952381,0.5,0.538461538462,0.442857142857,0.46875,0.458333333333,0.375,0.5,0.555555555556,0.526315789474,0.5,0.496
1222,Knicks,8,26,0.308,15,23,0.652,15,38,53,21,8,3,18,22,107,34,59,0.576271186441,0,0.512195121951,0.494186046512,0.4,0.448275862069,0.483870967742,0.5,0.652173913043,0.575757575758,0.595505617978,0.446808510638,0.421052631579,0.5,0.642857142857,0.594594594595,0.548387096774,0.517543859649
1223,Hawks,12,32,0.375,16,23,0.696,8,28,36,26,11,3,10,15,108,28,55,0.509090909091,1,0.487804878049,0.505813953488,0.6,0.551724137931,0.516129032258,0.5,0.347826086957,0.424242424242,0.404494382022,0.553191489362,0.578947368421,0.5,0.357142857143,0.405405405405,0.451612903226,0.482456140351
1224,Hornets,8,25,0.32,14,17,0.824,10,32,42,25,4,4,11,15,98,30,61,0.491803278689,0,0.475,0.505882352941,0.347826086957,0.390625,0.608695652174,0.62962962963,0.555555555556,0.470588235294,0.488372093023,0.462962962963,0.4,0.571428571429,0.478260869565,0.576923076923,0.526315789474,0.575471698113
1225,Celtics,15,39,0.385,9,10,0.9,8,36,44,29,6,3,12,11,108,27,45,0.6,1,0.525,0.494117647059,0.652173913043,0.609375,0.391304347826,0.37037037037,0.444444444444,0.529411764706,0.511627906977,0.537037037037,0.6,0.428571428571,0.521739130435,0.423076923077,0.473684210526,0.424528301887
1226,Warriors,15,34,0.441,19,24,0.792,11,47,58,37,10,11,16,22,126,31,57,0.543859649123,1,0.597402597403,0.508379888268,0.625,0.5,0.487179487179,0.470588235294,0.611111111111,0.626666666667,0.623655913978,0.770833333333,0.588235294118,0.733333333333,0.516129032258,0.511627906977,0.584905660377,0.513513513514
1227,Cavaliers,9,34,0.265,20,27,0.741,7,28,35,11,7,4,15,21,91,22,54,0.407407407407,0,0.402597402597,0.491620111732,0.375,0.5,0.512820512821,0.529411764706,0.388888888889,0.373333333333,0.376344086022,0.229166666667,0.411764705882,0.266666666667,0.483870967742,0.488372093023,0.415094339623,0.486486486486
1228,Magic,8,25,0.32,14,18,0.778,7,27,34,28,6,1,14,10,112,37,63,0.587301587302,0,0.463917525773,0.497175141243,0.470588235294,0.480769230769,0.538461538462,0.545454545455,0.4375,0.473684210526,0.465753424658,0.459016393443,0.352941176471,0.25,0.5,0.37037037037,0.4625,0.504
1229,Nuggets,9,27,0.333,12,15,0.8,9,30,39,33,11,3,14,17,125,43,62,0.693548387097,1,0.536082474227,0.502824858757,0.529411764706,0.519230769231,0.461538461538,0.454545454545,0.5625,0.526315789474,0.534246575342,0.540983606557,0.647058823529,0.75,0.5,0.62962962963,0.5375,0.496
1230,76ers,14,37,0.378,29,36,0.806,13,38,51,25,8,9,18,23,113,21,41,0.512195121951,1,0.454545454545,0.467065868263,0.736842105263,0.725490196078,0.659090909091,0.620689655172,0.565217391304,0.575757575758,0.573033707865,0.520833333333,0.5,0.642857142857,0.6,0.5,0.362068965517,0.353448275862
1231,Bucks,5,14,0.357,15,22,0.682,10,28,38,23,8,5,12,23,104,37,75,0.493333333333,0,0.545454545455,0.532934131737,0.263157894737,0.274509803922,0.340909090909,0.379310344828,0.434782608696,0.424242424242,0.426966292135,0.479166666667,0.5,0.357142857143,0.4,0.5,0.637931034483,0.646551724138
1232,Jazz,8,23,0.348,16,24,0.667,14,32,46,22,4,6,8,16,106,33,66,0.5,1,0.506172839506,0.523529411765,0.615384615385,0.511111111111,0.5,0.585365853659,0.7,0.492307692308,0.541176470588,0.628571428571,0.5,0.545454545455,0.470588235294,0.432432432432,0.485294117647,0.528
1233,Suns,5,22,0.227,16,17,0.941,6,33,39,13,4,5,9,21,101,35,59,0.593220338983,0,0.493827160494,0.476470588235,0.384615384615,0.488888888889,0.5,0.414634146341,0.3,0.507692307692,0.458823529412,0.371428571429,0.5,0.454545454545,0.529411764706,0.567567567568,0.514705882353,0.472
1234,Spurs,8,18,0.444,28,35,0.8,6,28,34,27,9,3,7,29,122,35,66,0.530303030303,1,0.544303797468,0.535031847134,0.571428571429,0.58064516129,0.4375,0.460526315789,0.5,0.459016393443,0.465753424658,0.509433962264,0.642857142857,0.333333333333,0.28,0.56862745098,0.538461538462,0.52380952381
1235,Timberwolves,6,13,0.462,36,41,0.878,6,33,39,26,5,6,18,22,114,30,60,0.5,0,0.455696202532,0.464968152866,0.428571428571,0.41935483871,0.5625,0.539473684211,0.5,0.540983606557,0.534246575342,0.490566037736,0.357142857143,0.666666666667,0.72,0.43137254902,0.461538461538,0.47619047619
1236,Heat,9,29,0.31,16,24,0.667,11,41,52,21,11,1,15,24,109,33,61,0.540983606557,1,0.538461538462,0.5,0.5,0.426470588235,0.421052631579,0.461538461538,0.5,0.518987341772,0.514851485149,0.5,0.578947368421,0.25,0.46875,0.6,0.55,0.544642857143
1237,Rockets,9,39,0.231,22,28,0.786,11,38,49,21,8,3,17,16,103,27,51,0.529411764706,0,0.461538461538,0.5,0.5,0.573529411765,0.578947368421,0.538461538462,0.5,0.481012658228,0.485148514851,0.5,0.421052631579,0.75,0.53125,0.4,0.45,0.455357142857
1238,Mavericks,11,28,0.393,14,18,0.778,6,30,36,27,5,2,12,21,99,26,50,0.52,1,0.5,0.4875,0.647058823529,0.666666666667,0.4375,0.45,0.352941176471,0.483870967742,0.455696202532,0.54,0.454545454545,0.4,0.48,0.488372093023,0.456140350877,0.423728813559
1239,Bulls,6,14,0.429,18,22,0.818,11,32,43,23,6,3,13,22,98,31,68,0.455882352941,0,0.5,0.5125,0.352941176471,0.333333333333,0.5625,0.55,0.647058823529,0.516129032258,0.544303797468,0.46,0.545454545455,0.6,0.52,0.511627906977,0.543859649123,0.576271186441
