,TEAM_NAME,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,FG2M,FG2A,FG2_PCT,OUTCOME,DEFICIT_FGM,DEFICIT_FGA,DEFICIT_FG3M,DEFICIT_FG3A,DEFICIT_FTM,DEFICIT_FTA,DEFICIT_OREB,DEFICIT_DREB,DEFICIT_REB,DEFICIT_AST,DEFICIT_STL,DEFICIT_BLK,DEFICIT_TO,DEFICIT_PF,DEFICIT_FG2M,DEFICIT_FG2A
410,Thunder,12,36,0.333,1,6,0.167,10,32,42,23,9,7,14,23,89,26,60,0.433333333333,0,0.5,0.518918918919,0.521739130435,0.537313432836,0.1,0.285714285714,0.416666666667,0.438356164384,0.432989690722,0.560975609756,0.529411764706,0.583333333333,0.466666666667,0.575,0.490566037736,0.508474576271
411,Pistons,11,31,0.355,9,15,0.6,14,41,55,18,8,5,16,17,96,27,58,0.465517241379,1,0.5,0.481081081081,0.478260869565,0.462686567164,0.9,0.714285714286,0.583333333333,0.561643835616,0.567010309278,0.439024390244,0.470588235294,0.416666666667,0.533333333333,0.425,0.509433962264,0.491525423729
412,Magic,10,24,0.417,21,27,0.778,10,35,45,22,7,3,15,15,101,25,56,0.446428571429,1,0.492957746479,0.5,0.833333333333,0.558139534884,0.65625,0.658536585366,0.666666666667,0.514705882353,0.542168674699,0.536585365854,0.466666666667,0.428571428571,0.483870967742,0.375,0.423728813559,0.478632478632
413,Bucks,2,19,0.105,11,14,0.786,5,33,38,19,8,4,16,25,85,34,61,0.55737704918,0,0.507042253521,0.5,0.166666666667,0.441860465116,0.34375,0.341463414634,0.333333333333,0.485294117647,0.457831325301,0.463414634146,0.533333333333,0.571428571429,0.516129032258,0.625,0.576271186441,0.521367521368
414,Wizards,3,10,0.3,11,16,0.688,9,31,40,31,5,8,11,16,98,39,74,0.527027027027,1,0.53164556962,0.518518518519,0.3,0.37037037037,0.478260869565,0.470588235294,0.5,0.5,0.5,0.688888888889,0.5,0.8,0.423076923077,0.432432432432,0.565217391304,0.548148148148
415,Magic,7,17,0.412,12,18,0.667,9,31,40,14,5,2,15,21,93,30,61,0.491803278689,0,0.46835443038,0.481481481481,0.7,0.62962962963,0.521739130435,0.529411764706,0.5,0.5,0.5,0.311111111111,0.5,0.2,0.576923076923,0.567567567568,0.434782608696,0.451851851852
416,Cavaliers,19,31,0.613,10,13,0.769,12,35,47,39,12,2,13,14,127,30,59,0.508474576271,1,0.550561797753,0.5,0.863636363636,0.584905660377,0.47619047619,0.5,0.521739130435,0.573770491803,0.559523809524,0.6,0.666666666667,0.2,0.41935483871,0.538461538462,0.44776119403,0.464566929134
417,Hawks,3,22,0.136,11,13,0.846,11,26,37,26,6,8,18,12,94,37,68,0.544117647059,0,0.449438202247,0.5,0.136363636364,0.415094339623,0.52380952381,0.5,0.478260869565,0.426229508197,0.440476190476,0.4,0.333333333333,0.8,0.58064516129,0.461538461538,0.55223880597,0.535433070866
418,Timberwolves,7,17,0.412,24,29,0.828,12,29,41,24,2,2,17,30,117,36,69,0.521739130435,0,0.452631578947,0.477777777778,0.466666666667,0.395348837209,0.558139534884,0.557692307692,0.5,0.508771929825,0.506172839506,0.436363636364,0.285714285714,0.166666666667,0.708333333333,0.555555555556,0.45,0.503649635036
419,Mavericks,8,26,0.308,19,23,0.826,12,28,40,31,5,10,7,24,131,44,68,0.647058823529,1,0.547368421053,0.522222222222,0.533333333333,0.604651162791,0.441860465116,0.442307692308,0.5,0.491228070175,0.493827160494,0.563636363636,0.714285714286,0.833333333333,0.291666666667,0.444444444444,0.55,0.496350364964
420,Pacers,7,18,0.389,18,25,0.72,10,36,46,18,5,6,14,22,99,30,59,0.508474576271,1,0.513888888889,0.48125,0.636363636364,0.514285714286,0.529411764706,0.520833333333,0.5,0.6,0.575,0.5,0.454545454545,0.461538461538,0.518518518519,0.536585365854,0.491803278689,0.472
421,Bulls,4,17,0.235,16,23,0.696,10,24,34,18,6,7,13,19,90,31,66,0.469696969697,0,0.486111111111,0.51875,0.363636363636,0.485714285714,0.470588235294,0.479166666667,0.5,0.4,0.425,0.5,0.545454545455,0.538461538462,0.481481481481,0.463414634146,0.508196721311,0.528
422,Spurs,7,24,0.292,16,18,0.889,7,31,38,24,6,8,14,25,91,27,56,0.482142857143,0,0.478873239437,0.481927710843,1.0,0.666666666667,0.444444444444,0.428571428571,0.466666666667,0.476923076923,0.475,0.558139534884,0.545454545455,0.571428571429,0.608695652174,0.581395348837,0.421875,0.430769230769
423,Kings,0,12,0.0,20,24,0.833,8,34,42,19,5,6,9,18,94,37,74,0.5,1,0.521126760563,0.518072289157,0.0,0.333333333333,0.555555555556,0.571428571429,0.533333333333,0.523076923077,0.525,0.441860465116,0.454545454545,0.428571428571,0.391304347826,0.418604651163,0.578125,0.569230769231
424,Warriors,11,26,0.423,11,14,0.786,11,40,51,30,7,3,14,25,112,34,61,0.55737704918,1,0.584415584416,0.508771929825,0.611111111111,0.604651162791,0.407407407407,0.333333333333,0.52380952381,0.56338028169,0.554347826087,0.681818181818,0.583333333333,0.6,0.538461538462,0.657894736842,0.576271186441,0.4765625
425,Hornets,7,17,0.412,16,28,0.571,10,31,41,14,5,2,12,13,87,25,67,0.373134328358,0,0.415584415584,0.491228070175,0.388888888889,0.395348837209,0.592592592593,0.666666666667,0.47619047619,0.43661971831,0.445652173913,0.318181818182,0.416666666667,0.4,0.461538461538,0.342105263158,0.423728813559,0.5234375
426,Jazz,5,16,0.313,22,30,0.733,10,28,38,22,5,3,11,21,93,28,59,0.474576271186,0,0.434210526316,0.471698113208,0.384615384615,0.432432432432,0.564102564103,0.566037735849,0.434782608696,0.491228070175,0.475,0.594594594595,0.454545454545,0.375,0.578947368421,0.525,0.444444444444,0.483606557377
427,Raptors,8,21,0.381,17,23,0.739,13,29,42,15,6,5,8,19,111,35,63,0.555555555556,1,0.565789473684,0.528301886792,0.615384615385,0.567567567568,0.435897435897,0.433962264151,0.565217391304,0.508771929825,0.525,0.405405405405,0.545454545455,0.625,0.421052631579,0.475,0.555555555556,0.516393442623
428,Trail Blazers,11,26,0.423,20,27,0.741,13,34,47,26,6,3,14,16,97,22,52,0.423076923077,1,0.485294117647,0.467065868263,0.916666666667,0.577777777778,0.555555555556,0.613636363636,0.52,0.523076923077,0.522222222222,0.634146341463,0.461538461538,0.6,0.608695652174,0.4,0.392857142857,0.426229508197
429,Nets,1,19,0.053,16,17,0.941,12,31,43,15,7,2,9,24,87,34,70,0.485714285714,0,0.514705882353,0.532934131737,0.0833333333333,0.422222222222,0.444444444444,0.386363636364,0.48,0.476923076923,0.477777777778,0.365853658537,0.538461538462,0.4,0.391304347826,0.6,0.607142857143,0.573770491803
430,Grizzlies,4,15,0.267,27,33,0.818,18,35,53,18,5,4,8,18,95,28,71,0.394366197183,1,0.484848484848,0.511904761905,0.285714285714,0.365853658537,0.72972972973,0.66,0.666666666667,0.507246376812,0.552083333333,0.545454545455,0.555555555556,0.4,0.470588235294,0.45,0.538461538462,0.55905511811
431,Pistons,10,26,0.385,10,17,0.588,9,34,43,15,4,6,9,22,88,24,56,0.428571428571,0,0.515151515152,0.488095238095,0.714285714286,0.634146341463,0.27027027027,0.34,0.333333333333,0.492753623188,0.447916666667,0.454545454545,0.444444444444,0.6,0.529411764706,0.55,0.461538461538,0.44094488189
432,Knicks,6,14,0.429,21,27,0.778,8,35,43,16,9,3,15,22,109,35,62,0.564516129032,1,0.561643835616,0.481012658228,0.315789473684,0.291666666667,0.567567567568,0.509433962264,0.444444444444,0.546875,0.524390243902,0.444444444444,0.5,1.0,0.46875,0.511627906977,0.648148148148,0.563636363636
433,Nuggets,13,34,0.382,16,26,0.615,10,29,39,20,9,0,17,21,93,19,48,0.395833333333,0,0.438356164384,0.518987341772,0.684210526316,0.708333333333,0.432432432432,0.490566037736,0.555555555556,0.453125,0.475609756098,0.555555555556,0.5,0.0,0.53125,0.488372093023,0.351851851852,0.436363636364
434,Bucks,5,18,0.278,16,26,0.615,5,35,40,16,11,1,16,24,91,30,56,0.535714285714,1,0.538461538462,0.503401360544,0.3125,0.418604651163,0.551724137931,0.541666666667,0.454545454545,0.507246376812,0.5,0.457142857143,0.52380952381,0.142857142857,0.484848484848,0.545454545455,0.612244897959,0.538461538462
435,Heat,11,25,0.44,13,22,0.591,6,34,40,19,10,6,17,20,84,19,48,0.395833333333,0,0.461538461538,0.496598639456,0.6875,0.581395348837,0.448275862069,0.458333333333,0.545454545455,0.492753623188,0.5,0.542857142857,0.47619047619,0.857142857143,0.515151515152,0.454545454545,0.387755102041,0.461538461538
436,Thunder,3,19,0.158,22,28,0.786,11,34,45,14,6,15,15,30,65,17,49,0.34693877551,0,0.46511627907,0.459459459459,0.3,0.351851851852,0.578947368421,0.48275862069,0.333333333333,0.515151515152,0.454545454545,0.56,0.545454545455,0.714285714286,0.51724137931,0.566037735849,0.515151515152,0.521276595745
437,Rockets,7,35,0.2,16,30,0.533,22,32,54,11,5,6,14,23,69,16,45,0.355555555556,1,0.53488372093,0.540540540541,0.7,0.648148148148,0.421052631579,0.51724137931,0.666666666667,0.484848484848,0.545454545455,0.44,0.454545454545,0.285714285714,0.48275862069,0.433962264151,0.484848484848,0.478723404255
438,Spurs,10,26,0.385,18,21,0.857,6,46,52,27,9,8,17,17,100,26,55,0.472727272727,1,0.571428571429,0.493902439024,0.714285714286,0.5,0.514285714286,0.466666666667,0.545454545455,0.575,0.571428571429,0.642857142857,0.45,0.666666666667,0.566666666667,0.485714285714,0.530612244898,0.491071428571
439,76ers,4,26,0.154,17,24,0.708,5,34,39,15,11,4,13,18,75,23,57,0.40350877193,0,0.428571428571,0.506097560976,0.285714285714,0.5,0.485714285714,0.533333333333,0.454545454545,0.425,0.428571428571,0.357142857143,0.55,0.333333333333,0.433333333333,0.514285714286,0.469387755102,0.508928571429
440,Magic,13,26,0.5,12,15,0.8,6,33,39,33,9,2,11,21,107,28,53,0.528301886792,1,0.561643835616,0.496855345912,0.541666666667,0.52,0.4,0.384615384615,0.375,0.515625,0.4875,0.66,0.642857142857,0.333333333333,0.44,0.525,0.571428571429,0.48623853211
441,Pistons,11,24,0.458,18,24,0.75,10,31,41,17,5,4,14,19,93,21,56,0.375,0,0.438356164384,0.503144654088,0.458333333333,0.48,0.6,0.615384615385,0.625,0.484375,0.5125,0.34,0.357142857143,0.666666666667,0.56,0.475,0.428571428571,0.51376146789
442,Nuggets,12,31,0.387,12,15,0.8,9,30,39,25,10,4,15,18,106,29,54,0.537037037037,1,0.546666666667,0.518292682927,0.545454545455,0.516666666667,0.387096774194,0.394736842105,0.5,0.47619047619,0.481481481481,0.581395348837,0.588235294118,0.333333333333,0.5,0.545454545455,0.547169811321,0.519230769231
443,Cavaliers,10,29,0.345,19,23,0.826,9,33,42,18,7,8,15,15,97,24,50,0.48,0,0.453333333333,0.481707317073,0.454545454545,0.483333333333,0.612903225806,0.605263157895,0.5,0.52380952381,0.518518518519,0.418604651163,0.411764705882,0.666666666667,0.5,0.454545454545,0.452830188679,0.480769230769
444,Suns,9,21,0.429,13,16,0.813,8,32,40,30,11,2,18,23,118,39,72,0.541666666667,1,0.516129032258,0.516666666667,0.692307692308,0.677419354839,0.393939393939,0.340425531915,0.421052631579,0.492307692308,0.47619047619,0.51724137931,0.52380952381,0.333333333333,0.5,0.547619047619,0.4875,0.48322147651
445,Celtics,4,10,0.4,20,31,0.645,11,33,44,28,10,4,18,19,114,41,77,0.532467532468,0,0.483870967742,0.483333333333,0.307692307692,0.322580645161,0.606060606061,0.659574468085,0.578947368421,0.507692307692,0.52380952381,0.48275862069,0.47619047619,0.666666666667,0.5,0.452380952381,0.5125,0.51677852349
446,Trail Blazers,7,19,0.368,19,23,0.826,10,33,43,20,7,1,18,21,102,31,57,0.543859649123,1,0.5,0.472049689441,0.583333333333,0.5,0.612903225806,0.547619047619,0.434782608696,0.540983606557,0.511904761905,0.555555555556,0.388888888889,0.2,0.620689655172,0.477272727273,0.484375,0.463414634146
447,Pelicans,5,19,0.263,12,19,0.632,13,28,41,16,11,4,11,23,93,33,66,0.5,0,0.5,0.527950310559,0.416666666667,0.5,0.387096774194,0.452380952381,0.565217391304,0.459016393443,0.488095238095,0.444444444444,0.611111111111,0.8,0.379310344828,0.522727272727,0.515625,0.536585365854
448,Mavericks,10,28,0.357,11,16,0.688,10,40,50,32,7,4,7,18,107,33,56,0.589285714286,1,0.573333333333,0.512195121951,0.5,0.56,0.647058823529,0.551724137931,0.588235294118,0.588235294118,0.588235294118,0.592592592593,0.875,0.571428571429,0.388888888889,0.514285714286,0.6,0.491228070175
449,Hornets,10,22,0.455,6,13,0.462,7,28,35,22,1,3,11,17,80,22,58,0.379310344828,0,0.426666666667,0.487804878049,0.5,0.44,0.352941176471,0.448275862069,0.411764705882,0.411764705882,0.411764705882,0.407407407407,0.125,0.428571428571,0.611111111111,0.485714285714,0.4,0.508771929825
450,Grizzlies,7,17,0.412,20,22,0.909,10,28,38,27,14,5,10,19,119,39,69,0.565217391304,1,0.575,0.524390243902,0.466666666667,0.333333333333,0.540540540541,0.511627906977,0.5,0.528301886792,0.520547945205,0.529411764706,0.7,0.555555555556,0.322580645161,0.5,0.6,0.610619469027
451,Rockets,8,34,0.235,17,21,0.81,10,25,35,24,6,4,21,19,93,26,44,0.590909090909,0,0.425,0.475609756098,0.533333333333,0.666666666667,0.459459459459,0.488372093023,0.5,0.471698113208,0.479452054795,0.470588235294,0.3,0.444444444444,0.677419354839,0.5,0.4,0.389380530973
452,Heat,9,27,0.333,24,27,0.889,10,31,41,19,6,2,14,24,95,22,45,0.488888888889,1,0.516666666667,0.507042253521,0.5,0.54,0.6,0.509433962264,0.47619047619,0.563636363636,0.539473684211,0.513513513514,0.375,0.285714285714,0.538461538462,0.558139534884,0.52380952381,0.489130434783
453,Nets,9,23,0.391,16,26,0.615,11,24,35,18,10,5,12,19,83,20,47,0.425531914894,0,0.483333333333,0.492957746479,0.5,0.46,0.4,0.490566037736,0.52380952381,0.436363636364,0.460526315789,0.486486486486,0.625,0.714285714286,0.461538461538,0.441860465116,0.47619047619,0.510869565217
454,Kings,4,11,0.364,20,29,0.69,17,35,52,23,3,2,15,15,100,34,75,0.453333333333,0,0.493506493506,0.521212121212,0.307692307692,0.314285714286,0.512820512821,0.547169811321,0.809523809524,0.555555555556,0.619047619048,0.522727272727,0.333333333333,0.25,0.714285714286,0.375,0.53125,0.576923076923
455,Pelicans,9,24,0.375,19,24,0.792,4,28,32,21,6,6,6,25,106,30,55,0.545454545455,1,0.506493506494,0.478787878788,0.692307692308,0.685714285714,0.487179487179,0.452830188679,0.190476190476,0.444444444444,0.380952380952,0.477272727273,0.666666666667,0.75,0.285714285714,0.625,0.46875,0.423076923077
456,Knicks,11,25,0.44,14,19,0.737,11,17,28,30,9,3,12,22,113,33,55,0.6,0,0.505747126437,0.506329113924,0.55,0.595238095238,0.388888888889,0.413043478261,0.392857142857,0.386363636364,0.388888888889,0.5,0.642857142857,1.0,0.428571428571,0.478260869565,0.492537313433,0.474137931034
457,Bucks,9,17,0.529,22,27,0.815,17,27,44,30,5,0,16,24,117,34,61,0.55737704918,1,0.494252873563,0.493670886076,0.45,0.404761904762,0.611111111111,0.586956521739,0.607142857143,0.613636363636,0.611111111111,0.5,0.357142857143,0.0,0.571428571429,0.521739130435,0.507462686567,0.525862068966
458,Jazz,10,24,0.417,18,26,0.692,12,43,55,22,8,4,13,17,98,25,57,0.438596491228,1,0.538461538462,0.490909090909,0.555555555556,0.510638297872,0.58064516129,0.577777777778,0.5,0.573333333333,0.555555555556,0.564102564103,0.5,0.4,0.5,0.435897435897,0.531914893617,0.483050847458
459,Thunder,8,23,0.348,13,19,0.684,12,32,44,17,8,6,13,22,81,22,61,0.360655737705,0,0.461538461538,0.509090909091,0.444444444444,0.489361702128,0.41935483871,0.422222222222,0.5,0.426666666667,0.444444444444,0.435897435897,0.5,0.6,0.5,0.564102564103,0.468085106383,0.516949152542
460,Pacers,2,15,0.133,16,24,0.667,14,37,51,15,3,3,11,13,88,33,63,0.52380952381,1,0.486111111111,0.475609756098,0.285714285714,0.51724137931,0.695652173913,0.666666666667,0.538461538462,0.560606060606,0.554347826087,0.454545454545,0.333333333333,0.333333333333,0.6875,0.382352941176,0.507692307692,0.466666666667
461,Hornets,5,14,0.357,7,12,0.583,12,29,41,18,6,6,5,21,86,32,72,0.444444444444,0,0.513888888889,0.524390243902,0.714285714286,0.48275862069,0.304347826087,0.333333333333,0.461538461538,0.439393939394,0.445652173913,0.545454545455,0.666666666667,0.666666666667,0.3125,0.617647058824,0.492307692308,0.533333333333
462,Wizards,10,22,0.455,18,21,0.857,9,33,42,25,8,3,13,27,102,27,62,0.435483870968,0,0.521126760563,0.506024096386,0.454545454545,0.44,0.418604651163,0.42,0.473684210526,0.492537313433,0.488372093023,0.581395348837,0.615384615385,0.375,0.52,0.586956521739,0.551020408163,0.534482758621
463,Mavericks,12,28,0.429,25,29,0.862,10,34,44,18,5,5,12,19,105,22,54,0.407407407407,1,0.478873239437,0.493975903614,0.545454545455,0.56,0.581395348837,0.58,0.526315789474,0.507462686567,0.511627906977,0.418604651163,0.384615384615,0.625,0.48,0.413043478261,0.448979591837,0.465517241379
464,Knicks,9,16,0.563,22,28,0.786,8,25,33,19,6,3,22,22,99,25,53,0.471698113208,0,0.435897435897,0.436708860759,0.45,0.421052631579,0.578947368421,0.56,0.347826086957,0.555555555556,0.485294117647,0.422222222222,0.285714285714,0.6,0.611111111111,0.488888888889,0.431034482759,0.441666666667
465,Timberwolves,11,22,0.5,16,22,0.727,15,20,35,26,15,2,14,23,115,33,67,0.492537313433,1,0.564102564103,0.563291139241,0.55,0.578947368421,0.421052631579,0.44,0.652173913043,0.444444444444,0.514705882353,0.577777777778,0.714285714286,0.4,0.388888888889,0.511111111111,0.568965517241,0.558333333333
466,Spurs,5,16,0.313,17,25,0.68,10,32,42,26,11,4,15,20,92,30,58,0.51724137931,1,0.486111111111,0.471337579618,0.416666666667,0.470588235294,0.653846153846,0.657894736842,0.5,0.533333333333,0.525,0.530612244898,0.611111111111,0.444444444444,0.483870967742,0.487804878049,0.5,0.471544715447
467,Cavaliers,7,18,0.389,9,13,0.692,10,28,38,23,7,5,16,21,90,30,65,0.461538461538,0,0.513888888889,0.528662420382,0.583333333333,0.529411764706,0.346153846154,0.342105263158,0.5,0.466666666667,0.475,0.469387755102,0.388888888889,0.555555555556,0.516129032258,0.512195121951,0.5,0.528455284553
468,Suns,4,15,0.267,10,13,0.769,5,36,41,21,10,4,17,22,88,33,60,0.55,1,0.528571428571,0.462962962963,0.363636363636,0.375,0.434782608696,0.40625,0.25,0.5625,0.488095238095,0.5,0.526315789474,0.8,0.548387096774,0.578947368421,0.559322033898,0.491803278689
469,Pistons,7,25,0.28,13,19,0.684,15,28,43,21,9,1,14,16,86,26,62,0.41935483871,0,0.471428571429,0.537037037037,0.636363636364,0.625,0.565217391304,0.59375,0.75,0.4375,0.511904761905,0.5,0.473684210526,0.2,0.451612903226,0.421052631579,0.440677966102,0.508196721311
470,Raptors,9,26,0.346,11,13,0.846,7,28,35,24,9,6,8,20,96,29,57,0.508771929825,1,0.520547945205,0.509202453988,0.75,0.722222222222,0.366666666667,0.333333333333,0.318181818182,0.444444444444,0.411764705882,0.6,0.529411764706,0.6,0.380952380952,0.555555555556,0.475409836066,0.448818897638
471,Grizzlies,3,10,0.3,19,26,0.731,15,35,50,16,8,4,13,16,92,32,70,0.457142857143,0,0.479452054795,0.490797546012,0.25,0.277777777778,0.633333333333,0.666666666667,0.681818181818,0.555555555556,0.588235294118,0.4,0.470588235294,0.4,0.619047619048,0.444444444444,0.524590163934,0.551181102362
472,Thunder,10,23,0.435,18,25,0.72,13,26,39,21,5,0,10,24,100,26,56,0.464285714286,0,0.473684210526,0.490683229814,0.5,0.442307692308,0.514285714286,0.531914893617,0.52,0.464285714286,0.481481481481,0.45652173913,0.454545454545,0.0,0.555555555556,0.545454545455,0.464285714286,0.51376146789
473,Nuggets,10,29,0.345,17,22,0.773,12,30,42,25,6,5,8,20,107,30,53,0.566037735849,1,0.526315789474,0.509316770186,0.5,0.557692307692,0.485714285714,0.468085106383,0.48,0.535714285714,0.518518518519,0.54347826087,0.545454545455,1.0,0.444444444444,0.454545454545,0.535714285714,0.48623853211
474,76ers,7,21,0.333,15,21,0.714,9,35,44,22,10,2,15,20,90,27,65,0.415384615385,0,0.453333333333,0.508875739645,0.538461538462,0.512195121951,0.535714285714,0.5,0.5625,0.486111111111,0.5,0.407407407407,0.47619047619,0.333333333333,0.5,0.512820512821,0.435483870968,0.5078125
475,Celtics,6,20,0.3,13,21,0.619,7,37,44,32,11,4,15,19,101,35,63,0.555555555556,1,0.546666666667,0.491124260355,0.461538461538,0.487804878049,0.464285714286,0.5,0.4375,0.513888888889,0.5,0.592592592593,0.52380952381,0.666666666667,0.5,0.487179487179,0.564516129032,0.4921875
476,Bucks,5,24,0.208,21,28,0.75,16,35,51,23,12,4,13,28,122,43,84,0.511904761905,1,0.521739130435,0.54,0.357142857143,0.436363636364,0.5,0.491228070175,0.615384615385,0.472972972973,0.51,0.469387755102,0.631578947368,0.4,0.393939393939,0.528301886792,0.551282051282,0.579310344828
477,Nets,9,31,0.29,21,29,0.724,10,39,49,26,7,6,20,25,118,35,61,0.573770491803,0,0.478260869565,0.46,0.642857142857,0.563636363636,0.5,0.508771929825,0.384615384615,0.527027027027,0.49,0.530612244898,0.368421052632,0.6,0.606060606061,0.471698113208,0.448717948718,0.420689655172
478,Kings,4,6,0.667,23,27,0.852,7,33,40,26,5,4,13,21,103,34,68,0.5,1,0.513513513514,0.46835443038,0.444444444444,0.24,0.676470588235,0.627906976744,0.35,0.532258064516,0.487804878049,0.530612244898,0.454545454545,0.5,0.481481481481,0.446808510638,0.523076923077,0.511278195489
479,Bulls,5,19,0.263,11,16,0.688,13,29,42,23,6,4,14,26,88,31,65,0.476923076923,0,0.486486486486,0.53164556962,0.555555555556,0.76,0.323529411765,0.372093023256,0.65,0.467741935484,0.512195121951,0.469387755102,0.545454545455,0.5,0.518518518519,0.553191489362,0.476923076923,0.488721804511
480,Wizards,4,10,0.4,5,9,0.556,10,35,45,24,10,5,17,21,91,37,74,0.5,1,0.602941176471,0.528301886792,0.4,0.27027027027,0.217391304348,0.28125,0.526315789474,0.522388059701,0.523255813953,0.648648648649,0.454545454545,0.555555555556,0.472222222222,0.5,0.637931034483,0.606557377049
481,Cavaliers,6,27,0.222,18,23,0.783,9,32,41,13,12,4,19,21,78,21,48,0.4375,0,0.397058823529,0.471698113208,0.6,0.72972972973,0.782608695652,0.71875,0.473684210526,0.477611940299,0.476744186047,0.351351351351,0.545454545455,0.444444444444,0.527777777778,0.5,0.362068965517,0.393442622951
482,Spurs,13,21,0.619,16,18,0.889,14,39,53,26,6,11,20,22,121,33,63,0.52380952381,1,0.55421686747,0.48275862069,0.764705882353,0.617647058824,0.533333333333,0.45,0.56,0.629032258065,0.609195402299,0.619047619048,0.333333333333,0.785714285714,0.645161290323,0.564102564103,0.5,0.45
483,Timberwolves,4,13,0.308,14,22,0.636,11,23,34,16,12,3,11,17,92,33,77,0.428571428571,0,0.44578313253,0.51724137931,0.235294117647,0.382352941176,0.466666666667,0.55,0.44,0.370967741935,0.390804597701,0.380952380952,0.666666666667,0.214285714286,0.354838709677,0.435897435897,0.5,0.55
484,Pistons,4,21,0.19,23,24,0.958,13,32,45,12,6,3,12,20,89,27,62,0.435483870968,0,0.449275362319,0.509202453988,0.444444444444,0.466666666667,0.560975609756,0.48,0.619047619048,0.457142857143,0.494505494505,0.375,0.461538461538,0.375,0.571428571429,0.526315789474,0.45,0.525423728814
485,Hawks,5,24,0.208,18,26,0.692,8,38,46,20,7,5,9,18,99,33,56,0.589285714286,1,0.550724637681,0.490797546012,0.555555555556,0.533333333333,0.439024390244,0.52,0.380952380952,0.542857142857,0.505494505495,0.625,0.538461538462,0.625,0.428571428571,0.473684210526,0.55,0.474576271186
486,Jazz,6,17,0.353,12,19,0.632,14,31,45,26,12,5,19,16,88,29,65,0.446153846154,0,0.460526315789,0.5,0.5,0.425,0.48,0.5,0.7,0.476923076923,0.529411764706,0.481481481481,0.545454545455,0.5,0.59375,0.470588235294,0.453125,0.524193548387
487,Warriors,6,23,0.261,13,19,0.684,6,34,40,28,10,5,13,18,101,35,59,0.593220338983,1,0.539473684211,0.5,0.5,0.575,0.52,0.5,0.3,0.523076923077,0.470588235294,0.518518518519,0.454545454545,0.5,0.40625,0.529411764706,0.546875,0.475806451613
488,Raptors,15,25,0.6,19,24,0.792,15,42,57,27,8,4,16,24,124,30,61,0.491803278689,1,0.625,0.5375,0.714285714286,0.555555555556,0.463414634146,0.428571428571,0.652173913043,0.65625,0.655172413793,0.586956521739,0.421052631579,0.8,0.571428571429,0.571428571429,0.588235294118,0.530434782609
489,Bucks,6,20,0.3,22,32,0.688,8,22,30,19,11,1,12,18,82,21,54,0.388888888889,0,0.375,0.4625,0.285714285714,0.444444444444,0.536585365854,0.571428571429,0.347826086957,0.34375,0.344827586207,0.413043478261,0.578947368421,0.2,0.428571428571,0.428571428571,0.411764705882,0.469565217391
490,Magic,4,16,0.25,23,32,0.719,6,37,43,12,2,5,8,15,105,35,66,0.530303030303,1,0.481481481481,0.473988439306,0.363636363636,0.444444444444,0.71875,0.68085106383,0.375,0.513888888889,0.488636363636,0.352941176471,0.333333333333,0.416666666667,0.533333333333,0.365853658537,0.5,0.481751824818
491,Hornets,7,20,0.35,9,15,0.6,10,35,45,22,4,7,7,26,100,35,71,0.492957746479,0,0.518518518519,0.526011560694,0.636363636364,0.555555555556,0.28125,0.31914893617,0.625,0.486111111111,0.511363636364,0.647058823529,0.666666666667,0.583333333333,0.466666666667,0.634146341463,0.5,0.518248175182
492,Trail Blazers,9,16,0.563,18,22,0.818,6,40,46,26,8,5,17,19,105,30,63,0.47619047619,1,0.565217391304,0.487654320988,0.529411764706,0.421052631579,0.486486486486,0.44,0.352941176471,0.519480519481,0.489361702128,0.65,0.470588235294,0.714285714286,0.548387096774,0.513513513514,0.576923076923,0.508064516129
493,Bulls,8,22,0.364,19,28,0.679,11,37,48,14,9,2,14,18,87,22,61,0.360655737705,0,0.434782608696,0.512345679012,0.470588235294,0.578947368421,0.513513513514,0.56,0.647058823529,0.480519480519,0.510638297872,0.35,0.529411764706,0.285714285714,0.451612903226,0.486486486486,0.423076923077,0.491935483871
494,Pelicans,5,16,0.313,30,34,0.882,8,32,40,19,7,3,12,22,97,26,62,0.41935483871,0,0.418918918919,0.4875,0.3125,0.4,0.6,0.576271186441,0.5,0.492307692308,0.493827160494,0.441860465116,0.466666666667,0.230769230769,0.545454545455,0.478260869565,0.448275862069,0.516666666667
495,Nuggets,11,24,0.458,20,25,0.8,8,33,41,24,8,10,10,24,117,32,58,0.551724137931,1,0.581081081081,0.5125,0.6875,0.6,0.4,0.423728813559,0.5,0.507692307692,0.506172839506,0.558139534884,0.533333333333,0.769230769231,0.454545454545,0.521739130435,0.551724137931,0.483333333333
496,Grizzlies,8,16,0.5,13,14,0.929,9,41,50,31,4,4,14,16,117,40,75,0.533333333333,1,0.558139534884,0.508379888268,0.470588235294,0.372093023256,0.464285714286,0.4,0.5,0.585714285714,0.568181818182,0.584905660377,0.363636363636,0.363636363636,0.538461538462,0.533333333333,0.579710144928,0.551470588235
497,Celtics,9,27,0.333,15,21,0.714,9,29,38,22,7,7,12,14,100,29,61,0.475409836066,0,0.441860465116,0.491620111732,0.529411764706,0.627906976744,0.535714285714,0.6,0.5,0.414285714286,0.431818181818,0.415094339623,0.636363636364,0.636363636364,0.461538461538,0.466666666667,0.420289855072,0.448529411765
