TEAM_NAME,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,FG2M,FG2A,FG2_PCT,OUTCOME,DEFICIT_FGM,DEFICIT_FGA,DEFICIT_FG3M,DEFICIT_FG3A,DEFICIT_FTM,DEFICIT_FTA,DEFICIT_OREB,DEFICIT_DREB,DEFICIT_REB,DEFICIT_AST,DEFICIT_STL,DEFICIT_BLK,DEFICIT_TO,DEFICIT_PF,DEFICIT_FG2M,DEFICIT_FG2A
Bulls,12,23,0.522,23,30,0.767,11,21,32,23,9,8,11,17,103,22,52,0.423076923,1,0.472222222,0.477707006,0.666666667,0.71875,0.605263158,0.612244898,0.44,0.4375,0.438356164,0.547619048,0.5625,0.571428571,0.407407407,0.414634146,0.407407407,0.416
Pelicans,5,18,0.278,18,22,0.818,12,33,45,21,4,8,12,17,99,33,64,0.515625,1,0.535211268,0.488095238,0.454545455,0.418604651,0.5,0.488888889,0.5,0.515625,0.511363636,0.525,0.333333333,0.666666667,0.52173913,0.485714286,0.55,0.512
Rockets,6,25,0.24,18,23,0.783,12,31,43,19,8,4,11,18,90,27,61,0.442622951,0,0.464788732,0.511904762,0.545454545,0.581395349,0.5,0.511111111,0.5,0.484375,0.488636364,0.475,0.666666667,0.333333333,0.47826087,0.514285714,0.45,0.488
Kings,6,14,0.429,25,33,0.758,4,31,35,24,5,0,21,23,107,32,53,0.603773585,0,0.506666667,0.471830986,0.315789474,0.378378378,0.543478261,0.55,0.444444444,0.58490566,0.564516129,0.5,0.416666667,0,0.567567568,0.469387755,0.571428571,0.504761905
Bucks,13,23,0.565,21,27,0.778,5,22,27,24,7,2,16,26,108,24,52,0.461538462,1,0.493333333,0.528169014,0.684210526,0.621621622,0.456521739,0.45,0.555555556,0.41509434,0.435483871,0.5,0.583333333,1,0.432432432,0.530612245,0.428571429,0.495238095
Thunder,11,25,0.44,16,24,0.667,8,35,43,17,5,4,15,15,109,30,61,0.491803279,0,0.460674157,0.477777778,0.47826087,0.446428571,0.727272727,0.705882353,0.444444444,0.546875,0.524390244,0.346938776,0.357142857,0.363636364,0.625,0.5,0.454545455,0.491935484
Warriors,12,31,0.387,6,10,0.6,10,29,39,32,9,7,9,15,114,36,63,0.571428571,1,0.539325843,0.522222222,0.52173913,0.553571429,0.272727273,0.294117647,0.555555556,0.453125,0.475609756,0.653061224,0.642857143,0.636363636,0.375,0.5,0.545454545,0.508064516
Jazz,4,11,0.364,19,24,0.792,7,35,42,24,4,5,15,14,101,35,62,0.564516129,1,0.513157895,0.467948718,0.25,0.333333333,0.703703704,0.666666667,0.4375,0.583333333,0.552631579,0.461538462,0.4,0.714285714,0.555555556,0.388888889,0.583333333,0.504065041
Magic,12,22,0.545,8,12,0.667,9,25,34,28,6,2,12,22,94,25,61,0.409836066,0,0.486842105,0.532051282,0.75,0.666666667,0.296296296,0.333333333,0.5625,0.416666667,0.447368421,0.538461538,0.6,0.285714286,0.444444444,0.611111111,0.416666667,0.495934959
76ers,12,26,0.462,15,17,0.882,2,33,35,23,6,12,24,17,91,20,45,0.444444444,0,0.426666667,0.420118343,0.545454545,0.52,0.535714286,0.5,0.105263158,0.540983607,0.4375,0.479166667,0.375,0.8,0.631578947,0.5,0.377358491,0.378151261
Hornets,10,24,0.417,13,17,0.765,17,28,45,25,10,3,14,17,109,33,74,0.445945946,1,0.573333333,0.579881657,0.454545455,0.48,0.464285714,0.5,0.894736842,0.459016393,0.5625,0.520833333,0.625,0.2,0.368421053,0.5,0.622641509,0.621848739
Timberwolves,6,12,0.5,8,16,0.5,15,22,37,23,8,5,13,13,98,36,81,0.444444444,0,0.466666667,0.52247191,0.428571429,0.342857143,0.444444444,0.533333333,0.555555556,0.41509434,0.4625,0.442307692,0.470588235,0.454545455,0.5,0.393939394,0.473684211,0.566433566
Celtics,8,23,0.348,10,14,0.714,12,31,43,29,9,6,13,20,114,40,62,0.64516129,1,0.533333333,0.47752809,0.571428571,0.657142857,0.555555556,0.466666667,0.444444444,0.58490566,0.5375,0.557692308,0.529411765,0.545454545,0.5,0.606060606,0.526315789,0.433566434
Cavaliers,9,24,0.375,24,29,0.828,11,33,44,22,7,4,16,16,95,22,53,0.41509434,1,0.455882353,0.496774194,0.5,0.5,0.75,0.707317073,0.733333333,0.5,0.543209877,0.488888889,0.466666667,0.333333333,0.5,0.380952381,0.44,0.495327103
Nets,9,24,0.375,8,12,0.667,4,33,37,23,8,8,16,26,91,28,54,0.518518519,0,0.544117647,0.503225806,0.5,0.5,0.25,0.292682927,0.266666667,0.5,0.456790123,0.511111111,0.533333333,0.666666667,0.5,0.619047619,0.56,0.504672897
Raptors,8,27,0.296,18,24,0.75,9,38,47,24,4,5,8,16,110,34,61,0.557377049,1,0.506024096,0.483516484,0.5,0.519230769,0.642857143,0.615384615,0.391304348,0.520547945,0.489583333,0.461538462,0.444444444,0.416666667,0.421052632,0.444444444,0.507462687,0.469230769
Pistons,8,25,0.32,10,15,0.667,14,35,49,28,5,7,11,20,100,33,69,0.47826087,0,0.493975904,0.516483516,0.5,0.480769231,0.357142857,0.384615385,0.608695652,0.479452055,0.510416667,0.538461538,0.555555556,0.583333333,0.578947368,0.555555556,0.492537313,0.530769231
Wizards,3,14,0.214,24,33,0.727,13,23,36,24,6,3,9,17,105,36,65,0.553846154,1,0.493670886,0.512987013,0.25,0.424242424,0.631578947,0.634615385,0.722222222,0.442307692,0.514285714,0.52173913,0.461538462,0.5,0.375,0.386363636,0.537313433,0.537190083
Heat,9,19,0.474,14,19,0.737,5,29,34,22,7,3,15,27,103,31,56,0.553571429,0,0.506329114,0.487012987,0.75,0.575757576,0.368421053,0.365384615,0.277777778,0.557692308,0.485714286,0.47826087,0.538461538,0.5,0.625,0.613636364,0.462686567,0.462809917
Grizzlies,2,13,0.154,21,24,0.875,14,31,45,12,4,6,4,25,97,35,81,0.432098765,0,0.536231884,0.562874251,0.166666667,0.333333333,0.42,0.421052632,0.636363636,0.418918919,0.46875,0.413793103,0.666666667,0.666666667,0.307692308,0.581395349,0.614035088,0.6328125
Bulls,10,26,0.385,29,33,0.879,8,43,51,17,2,3,9,18,103,22,47,0.468085106,1,0.463768116,0.437125749,0.833333333,0.666666667,0.58,0.578947368,0.363636364,0.581081081,0.53125,0.586206897,0.333333333,0.333333333,0.692307692,0.418604651,0.385964912,0.3671875
Spurs,8,20,0.4,21,26,0.808,17,43,60,24,8,4,16,22,119,37,89,0.415730337,0,0.489130435,0.497716895,0.380952381,0.363636364,0.488372093,0.530612245,0.53125,0.5,0.508474576,0.571428571,0.4,0.444444444,0.533333333,0.47826087,0.521126761,0.542682927
Trail Blazers,13,35,0.371,22,23,0.957,15,43,58,18,12,5,14,24,129,34,75,0.453333333,1,0.510869565,0.502283105,0.619047619,0.636363636,0.511627907,0.469387755,0.46875,0.5,0.491525424,0.428571429,0.6,0.555555556,0.466666667,0.52173913,0.478873239,0.457317073
Clippers,3,18,0.167,25,33,0.758,13,26,39,21,14,4,11,22,106,36,67,0.537313433,0,0.506493506,0.515151515,0.214285714,0.382978723,0.531914894,0.523809524,0.590909091,0.456140351,0.493670886,0.411764706,0.7,0.8,0.34375,0.47826087,0.571428571,0.56779661
Nuggets,11,29,0.379,22,30,0.733,9,31,40,30,6,1,21,24,109,27,51,0.529411765,1,0.493506494,0.484848485,0.785714286,0.617021277,0.468085106,0.476190476,0.409090909,0.543859649,0.506329114,0.588235294,0.3,0.2,0.65625,0.52173913,0.428571429,0.43220339
Thunder,8,21,0.381,22,29,0.759,11,31,42,21,5,8,7,16,104,29,65,0.446153846,1,0.474358974,0.502923977,0.444444444,0.456521739,0.666666667,0.659090909,0.6875,0.449275362,0.494117647,0.428571429,0.625,0.615384615,0.411764706,0.432432432,0.483333333,0.52
Lakers,10,25,0.4,11,15,0.733,5,38,43,28,3,5,10,21,103,31,60,0.516666667,0,0.525641026,0.497076023,0.555555556,0.543478261,0.333333333,0.340909091,0.3125,0.550724638,0.505882353,0.571428571,0.375,0.384615385,0.588235294,0.567567568,0.516666667,0.48
Bucks,7,20,0.35,11,13,0.846,12,28,40,31,11,3,13,26,108,38,72,0.527777778,0,0.535714286,0.557575758,0.538461538,0.487804878,0.289473684,0.254901961,0.631578947,0.459016393,0.5,0.58490566,0.6875,0.375,0.40625,0.604651163,0.535211268,0.580645161
Cavaliers,6,21,0.286,27,38,0.711,7,33,40,22,5,5,19,17,111,33,52,0.634615385,1,0.464285714,0.442424242,0.461538462,0.512195122,0.710526316,0.745098039,0.368421053,0.540983607,0.5,0.41509434,0.3125,0.625,0.59375,0.395348837,0.464788732,0.419354839
Celtics,12,23,0.522,11,13,0.846,9,33,42,33,10,3,21,20,105,29,61,0.475409836,0,0.488095238,0.506024096,0.52173913,0.489361702,0.47826087,0.481481481,0.692307692,0.55,0.575342466,0.47826087,0.555555556,0.272727273,0.567567568,0.588235294,0.475409836,0.512605042
Hawks,11,24,0.458,12,14,0.857,4,27,31,36,8,8,16,14,109,32,58,0.551724138,1,0.511904762,0.493975904,0.47826087,0.510638298,0.52173913,0.518518519,0.307692308,0.45,0.424657534,0.52173913,0.444444444,0.727272727,0.432432432,0.411764706,0.524590164,0.487394958
Lakers,10,17,0.588,18,24,0.75,12,35,47,25,9,6,14,26,106,29,64,0.453125,1,0.541666667,0.473684211,0.625,0.447368421,0.428571429,0.436363636,0.428571429,0.514705882,0.489583333,0.555555556,0.6,0.545454545,0.5,0.619047619,0.517857143,0.481203008
Pistons,6,21,0.286,24,31,0.774,16,33,49,20,6,5,14,16,96,27,69,0.391304348,0,0.458333333,0.526315789,0.375,0.552631579,0.571428571,0.563636364,0.571428571,0.485294118,0.510416667,0.444444444,0.4,0.454545455,0.5,0.380952381,0.482142857,0.518796992
Knicks,11,28,0.393,12,14,0.857,13,27,40,22,8,3,14,21,93,24,53,0.452830189,0,0.472972973,0.476470588,0.647058824,0.622222222,0.461538462,0.411764706,0.382352941,0.490909091,0.449438202,0.5,0.533333333,0.375,0.5,0.512195122,0.421052632,0.424
Nets,6,17,0.353,14,20,0.7,21,28,49,22,7,5,14,20,98,33,72,0.458333333,1,0.527027027,0.523529412,0.352941176,0.377777778,0.538461538,0.588235294,0.617647059,0.509090909,0.550561798,0.5,0.466666667,0.625,0.5,0.487804878,0.578947368,0.576
Mavericks,15,30,0.5,23,27,0.852,12,34,46,30,9,6,14,28,132,32,72,0.444444444,1,0.5,0.497560976,0.652173913,0.535714286,0.46,0.442622951,0.444444444,0.478873239,0.469387755,0.441176471,0.642857143,0.5,0.4375,0.56,0.450704225,0.483221477
Bulls,8,26,0.308,27,34,0.794,15,37,52,38,5,6,18,22,129,39,77,0.506493506,0,0.5,0.502439024,0.347826087,0.464285714,0.54,0.557377049,0.555555556,0.521126761,0.530612245,0.558823529,0.357142857,0.5,0.5625,0.44,0.549295775,0.516778523
Thunder,7,24,0.292,23,27,0.852,9,36,45,16,7,6,17,32,104,30,60,0.5,0,0.486842105,0.488372093,0.583333333,0.585365854,0.442307692,0.375,0.36,0.52173913,0.478723404,0.41025641,0.35,0.352941176,0.566666667,0.603773585,0.46875,0.458015267
Pelicans,5,17,0.294,29,45,0.644,16,33,49,23,13,11,13,21,112,34,71,0.478873239,1,0.513157895,0.511627907,0.416666667,0.414634146,0.557692308,0.625,0.64,0.47826087,0.521276596,0.58974359,0.65,0.647058824,0.433333333,0.396226415,0.53125,0.541984733
Trail Blazers,5,22,0.227,14,17,0.824,4,33,37,26,7,5,12,19,105,38,64,0.59375,1,0.511904762,0.51497006,0.416666667,0.523809524,0.5,0.472222222,0.363636364,0.492537313,0.474358974,0.553191489,0.466666667,0.714285714,0.461538462,0.5,0.527777778,0.512
Nuggets,7,20,0.35,14,19,0.737,7,34,41,21,8,2,14,19,103,34,61,0.557377049,0,0.488095238,0.48502994,0.583333333,0.476190476,0.5,0.527777778,0.636363636,0.507462687,0.525641026,0.446808511,0.533333333,0.285714286,0.538461538,0.5,0.472222222,0.488
Suns,12,25,0.48,18,26,0.692,9,35,44,18,13,5,12,19,116,31,61,0.508196721,1,0.511904762,0.502923977,0.75,0.657894737,0.580645161,0.604651163,0.529411765,0.514705882,0.517647059,0.473684211,0.619047619,0.625,0.387096774,0.441860465,0.455882353,0.458646617
Pacers,4,13,0.308,13,17,0.765,8,33,41,20,8,3,19,24,99,37,72,0.513888889,0,0.488095238,0.497076023,0.25,0.342105263,0.419354839,0.395348837,0.470588235,0.485294118,0.482352941,0.526315789,0.380952381,0.375,0.612903226,0.558139535,0.544117647,0.541353383
Raptors,10,23,0.435,19,21,0.905,13,22,35,22,8,3,13,29,117,34,65,0.523076923,1,0.530120482,0.539877301,0.769230769,0.696969697,0.404255319,0.362068966,0.5,0.511627907,0.507246377,0.44,0.615384615,0.5,0.464285714,0.557692308,0.485714286,0.5
Kings,3,10,0.3,28,37,0.757,13,21,34,28,5,3,15,23,109,36,65,0.553846154,0,0.469879518,0.460122699,0.230769231,0.303030303,0.595744681,0.637931034,0.5,0.488372093,0.492753623,0.56,0.384615385,0.5,0.535714286,0.442307692,0.514285714,0.5
Magic,6,17,0.353,13,14,0.929,8,32,40,19,11,3,11,17,97,33,70,0.471428571,0,0.506493506,0.514792899,0.428571429,0.386363636,0.481481481,0.4375,0.380952381,0.470588235,0.449438202,0.431818182,0.578947368,0.375,0.423076923,0.53125,0.523809524,0.56
Warriors,8,27,0.296,14,18,0.778,13,36,49,25,8,5,15,15,98,30,55,0.545454545,1,0.493506494,0.485207101,0.571428571,0.613636364,0.518518519,0.5625,0.619047619,0.529411765,0.550561798,0.568181818,0.421052632,0.625,0.576923077,0.46875,0.476190476,0.44
Suns,10,25,0.4,19,23,0.826,12,31,43,15,10,3,14,12,99,25,53,0.471698113,1,0.5,0.469879518,0.588235294,0.531914894,0.59375,0.58974359,0.413793103,0.525423729,0.488636364,0.46875,0.476190476,0.428571429,0.5,0.363636364,0.471698113,0.445378151
Knicks,7,22,0.318,13,16,0.813,17,28,45,17,11,4,14,21,90,28,66,0.424242424,0,0.5,0.530120482,0.411764706,0.468085106,0.40625,0.41025641,0.586206897,0.474576271,0.511363636,0.53125,0.523809524,0.571428571,0.5,0.636363636,0.528301887,0.554621849
Trail Blazers,9,25,0.36,9,15,0.6,10,35,45,25,11,3,13,25,114,39,65,0.6,1,0.615384615,0.514285714,0.75,0.625,0.264705882,0.348837209,0.333333333,0.555555556,0.483870968,0.625,0.611111111,0.333333333,0.448275862,0.694444444,0.590909091,0.481481481
Pelicans,3,15,0.2,25,28,0.893,20,28,48,15,7,6,16,11,88,27,70,0.385714286,0,0.384615385,0.485714286,0.25,0.375,0.735294118,0.651162791,0.666666667,0.444444444,0.516129032,0.375,0.388888889,0.666666667,0.551724138,0.305555556,0.409090909,0.518518519
Jazz,8,31,0.258,12,15,0.8,13,26,39,18,3,5,9,15,86,25,54,0.462962963,0,0.44,0.494186047,0.470588235,0.58490566,0.52173913,0.483870968,0.464285714,0.433333333,0.443181818,0.461538462,0.272727273,0.625,0.642857143,0.517241379,0.431034483,0.453781513
Hornets,9,22,0.409,11,16,0.688,15,34,49,21,8,3,5,14,104,33,65,0.507692308,1,0.56,0.505813953,0.529411765,0.41509434,0.47826087,0.516129032,0.535714286,0.566666667,0.556818182,0.538461538,0.727272727,0.375,0.357142857,0.482758621,0.568965517,0.546218487
Rockets,15,43,0.349,14,18,0.778,15,28,43,27,8,4,16,25,97,19,43,0.441860465,0,0.472222222,0.5375,0.6,0.623188406,0.4375,0.428571429,0.789473684,0.459016393,0.5375,0.509433962,0.533333333,0.307692308,0.516129032,0.625,0.404255319,0.472527473
Hawks,10,26,0.385,18,24,0.75,4,33,37,26,7,9,15,15,104,28,48,0.583333333,1,0.527777778,0.4625,0.4,0.376811594,0.5625,0.571428571,0.210526316,0.540983607,0.4625,0.490566038,0.466666667,0.692307692,0.483870968,0.375,0.595744681,0.527472527
Spurs,3,13,0.231,26,26,1,12,36,48,10,6,2,19,20,93,29,64,0.453125,0,0.463768116,0.472392638,0.25,0.333333333,0.619047619,0.565217391,0.48,0.571428571,0.545454545,0.357142857,0.375,0.4,0.612903226,0.454545455,0.50877193,0.516129032
Mavericks,9,26,0.346,16,20,0.8,13,27,40,18,10,3,12,24,99,28,60,0.466666667,1,0.536231884,0.527607362,0.75,0.666666667,0.380952381,0.434782609,0.52,0.428571429,0.454545455,0.642857143,0.625,0.6,0.387096774,0.545454545,0.49122807,0.483870968
Pacers,7,23,0.304,12,17,0.706,11,39,50,17,5,2,14,24,73,20,65,0.307692308,0,0.473684211,0.517647059,0.777777778,0.58974359,0.461538462,0.472222222,0.55,0.493670886,0.505050505,0.548387097,0.416666667,0.222222222,0.466666667,0.545454545,0.416666667,0.496183206
Nuggets,2,16,0.125,14,19,0.737,9,40,49,14,7,7,16,20,76,28,66,0.424242424,1,0.526315789,0.482352941,0.222222222,0.41025641,0.538461538,0.527777778,0.45,0.506329114,0.494949495,0.451612903,0.583333333,0.777777778,0.533333333,0.454545455,0.583333333,0.503816794
Bucks,8,24,0.333,8,15,0.533,10,36,46,29,6,1,18,26,102,35,57,0.614035088,0,0.5375,0.5,0.4,0.48,0.285714286,0.357142857,0.476190476,0.545454545,0.528735632,0.5,0.375,0.2,0.6,0.590909091,0.583333333,0.508928571
Clippers,12,26,0.462,20,27,0.741,11,30,41,29,10,4,12,18,106,25,55,0.454545455,1,0.4625,0.5,0.6,0.52,0.714285714,0.642857143,0.523809524,0.454545455,0.471264368,0.5,0.625,0.8,0.4,0.409090909,0.416666667,0.491071429
Raptors,14,33,0.424,20,27,0.741,16,27,43,24,7,4,10,24,118,28,53,0.528301887,1,0.512195122,0.511904762,0.736842105,0.70212766,0.465116279,0.509433962,0.666666667,0.529411765,0.573333333,0.470588235,0.538461538,0.444444444,0.476190476,0.52173913,0.444444444,0.438016529
Knicks,5,14,0.357,23,26,0.885,8,24,32,27,6,5,11,22,108,35,68,0.514705882,0,0.487804878,0.488095238,0.263157895,0.29787234,0.534883721,0.490566038,0.333333333,0.470588235,0.426666667,0.529411765,0.461538462,0.555555556,0.523809524,0.47826087,0.555555556,0.561983471
Grizzlies,1,16,0.063,12,15,0.8,12,26,38,25,8,3,9,16,91,38,70,0.542857143,0,0.458823529,0.530864198,0.125,0.533333333,0.666666667,0.6,0.75,0.472727273,0.535211268,0.423728814,0.8,0.428571429,0.391304348,0.457142857,0.493506494,0.53030303
Cavaliers,7,14,0.5,6,10,0.6,4,29,33,34,2,4,14,19,105,39,62,0.629032258,1,0.541176471,0.469135802,0.875,0.466666667,0.333333333,0.4,0.25,0.527272727,0.464788732,0.576271186,0.2,0.571428571,0.608695652,0.542857143,0.506493506,0.46969697
Kings,7,23,0.304,25,36,0.694,10,34,44,15,8,7,14,25,108,31,56,0.553571429,1,0.535211268,0.475903614,0.411764706,0.469387755,0.5,0.545454545,0.357142857,0.53968254,0.483516484,0.517241379,0.5,0.777777778,0.466666667,0.462962963,0.574074074,0.478632479
Lakers,10,26,0.385,25,30,0.833,18,29,47,14,8,2,16,29,101,23,61,0.37704918,0,0.464788732,0.524096386,0.588235294,0.530612245,0.5,0.454545455,0.642857143,0.46031746,0.516483516,0.482758621,0.5,0.222222222,0.533333333,0.537037037,0.425925926,0.521367521
Pistons,9,27,0.333,16,26,0.615,18,32,50,26,10,6,13,22,105,31,64,0.484375,0,0.5,0.54491018,0.529411765,0.574468085,0.421052632,0.472727273,0.857142857,0.484848485,0.574712644,0.472727273,0.526315789,0.6,0.464285714,0.55,0.492063492,0.533333333
Nets,8,20,0.4,22,29,0.759,3,34,37,29,9,4,15,18,110,32,56,0.571428571,1,0.5,0.45508982,0.470588235,0.425531915,0.578947368,0.527272727,0.142857143,0.515151515,0.425287356,0.527272727,0.473684211,0.4,0.535714286,0.45,0.507936508,0.466666667
Heat,6,21,0.286,20,26,0.769,6,32,38,18,9,3,8,14,100,31,57,0.543859649,1,0.528571429,0.48447205,0.5,0.477272727,0.625,0.634146341,0.3,0.533333333,0.475,0.45,0.6,0.428571429,0.347826087,0.4375,0.534482759,0.487179487
Celtics,6,23,0.261,12,15,0.8,14,28,42,22,6,4,15,18,84,27,60,0.45,0,0.471428571,0.51552795,0.5,0.522727273,0.375,0.365853659,0.7,0.466666667,0.525,0.55,0.4,0.571428571,0.652173913,0.5625,0.465517241,0.512820513
76ers,6,23,0.261,20,25,0.8,15,37,52,20,8,6,19,19,96,29,59,0.491525424,1,0.5,0.493975904,0.461538462,0.5,0.64516129,0.555555556,0.535714286,0.552238806,0.547368421,0.487804878,0.421052632,0.5,0.575757576,0.463414634,0.50877193,0.491666667
Magic,7,23,0.304,11,20,0.55,13,30,43,21,11,6,14,22,88,28,61,0.459016393,0,0.5,0.506024096,0.538461538,0.5,0.35483871,0.444444444,0.464285714,0.447761194,0.452631579,0.512195122,0.578947368,0.5,0.424242424,0.536585366,0.49122807,0.508333333
Wizards,3,14,0.214,21,29,0.724,15,27,42,11,11,4,11,23,92,31,69,0.449275362,0,0.459459459,0.51552795,0.333333333,0.451612903,0.538461538,0.537037037,0.555555556,0.45,0.482758621,0.458333333,0.785714286,0.333333333,0.392857143,0.489361702,0.476923077,0.530769231
Suns,6,17,0.353,18,25,0.72,12,33,45,13,3,8,17,24,104,34,61,0.557377049,1,0.540540541,0.48447205,0.666666667,0.548387097,0.461538462,0.462962963,0.444444444,0.55,0.517241379,0.541666667,0.214285714,0.666666667,0.607142857,0.510638298,0.523076923,0.469230769
Timberwolves,5,11,0.455,19,24,0.792,9,34,43,23,8,1,16,19,96,31,66,0.46969697,0,0.461538462,0.47826087,0.454545455,0.366666667,0.655172414,0.631578947,0.529411765,0.548387097,0.544303797,0.479166667,0.470588235,0.142857143,0.551724138,0.527777778,0.462686567,0.503816794
Pacers,6,19,0.316,10,14,0.714,8,28,36,25,9,6,13,17,100,36,65,0.553846154,1,0.538461538,0.52173913,0.545454545,0.633333333,0.344827586,0.368421053,0.470588235,0.451612903,0.455696203,0.520833333,0.529411765,0.857142857,0.448275862,0.472222222,0.537313433,0.496183206
Thunder,5,20,0.25,18,24,0.75,16,31,47,17,7,5,16,13,99,33,63,0.523809524,0,0.469135802,0.479768786,0.416666667,0.5,0.692307692,0.705882353,0.615384615,0.516666667,0.546511628,0.34,0.388888889,0.416666667,0.64,0.433333333,0.47826087,0.473684211
Pelicans,7,20,0.35,8,10,0.8,10,29,39,33,11,7,9,17,101,36,70,0.514285714,1,0.530864198,0.520231214,0.583333333,0.5,0.307692308,0.294117647,0.384615385,0.483333333,0.453488372,0.66,0.611111111,0.583333333,0.36,0.566666667,0.52173913,0.526315789
Nuggets,2,18,0.111,18,24,0.75,9,28,37,11,6,4,13,20,82,29,64,0.453125,0,0.418918919,0.50617284,0.2,0.486486486,0.529411765,0.5,0.6,0.424242424,0.456790123,0.323529412,0.5,0.4,0.52,0.487804878,0.453125,0.512
Hornets,8,19,0.421,16,24,0.667,6,38,44,23,6,6,12,21,110,35,61,0.573770492,1,0.581081081,0.49382716,0.8,0.513513514,0.470588235,0.5,0.4,0.575757576,0.543209877,0.676470588,0.5,0.6,0.48,0.512195122,0.546875,0.488
Raptors,9,30,0.3,23,32,0.719,18,19,37,15,10,3,7,30,120,35,70,0.5,0,0.523809524,0.574712644,0.6,0.714285714,0.348484848,0.405063291,0.6,0.395833333,0.474358974,0.428571429,0.714285714,0.1875,0.318181818,0.6,0.507246377,0.53030303
Bulls,6,12,0.5,43,47,0.915,12,29,41,20,4,13,15,20,129,34,62,0.548387097,1,0.476190476,0.425287356,0.4,0.285714286,0.651515152,0.594936709,0.4,0.604166667,0.525641026,0.571428571,0.285714286,0.8125,0.681818182,0.4,0.492753623,0.46969697
Trail Blazers,10,27,0.37,17,18,0.944,5,30,35,19,9,5,22,23,95,24,49,0.489795918,0,0.453333333,0.466257669,0.434782609,0.428571429,0.53125,0.473684211,0.416666667,0.461538462,0.454545455,0.463414634,0.391304348,0.625,0.578947368,0.511111111,0.461538462,0.49
Rockets,13,36,0.361,15,20,0.75,7,35,42,22,14,3,16,22,110,28,51,0.549019608,1,0.546666667,0.533742331,0.565217391,0.571428571,0.46875,0.526315789,0.583333333,0.538461538,0.545454545,0.536585366,0.608695652,0.375,0.421052632,0.488888889,0.538461538,0.51
Jazz,9,19,0.474,20,27,0.741,10,39,49,20,0,5,11,15,97,25,56,0.446428571,1,0.472222222,0.465838509,0.5625,0.452380952,0.714285714,0.75,0.666666667,0.573529412,0.590361446,0.476190476,0,0.625,0.733333333,0.454545455,0.446428571,0.470588235
Grizzlies,7,23,0.304,8,9,0.889,5,29,34,22,4,3,4,18,91,31,63,0.492063492,0,0.527777778,0.534161491,0.4375,0.547619048,0.285714286,0.25,0.333333333,0.426470588,0.409638554,0.523809524,1,0.375,0.266666667,0.545454545,0.553571429,0.529411765
Mavericks,11,28,0.393,13,20,0.65,13,34,47,23,12,5,15,23,102,28,62,0.451612903,0,0.493670886,0.526315789,0.611111111,0.595744681,0.419354839,0.425531915,0.684210526,0.478873239,0.522222222,0.469387755,0.666666667,0.454545455,0.46875,0.522727273,0.459016393,0.5
Hawks,7,19,0.368,18,27,0.667,6,37,43,26,6,6,17,21,105,33,62,0.532258065,1,0.506329114,0.473684211,0.388888889,0.404255319,0.580645161,0.574468085,0.315789474,0.521126761,0.477777778,0.530612245,0.333333333,0.545454545,0.53125,0.477272727,0.540983607,0.5
Spurs,13,23,0.565,14,22,0.636,2,31,33,37,6,2,11,19,125,36,54,0.666666667,1,0.532608696,0.472392638,0.565217391,0.489361702,0.388888889,0.431372549,0.153846154,0.553571429,0.47826087,0.616666667,0.375,0.285714286,0.523809524,0.463414634,0.52173913,0.465517241
Clippers,10,24,0.417,22,29,0.759,11,25,36,23,10,5,10,22,118,33,62,0.532258065,0,0.467391304,0.527607362,0.434782609,0.510638298,0.611111111,0.568627451,0.846153846,0.446428571,0.52173913,0.383333333,0.625,0.714285714,0.476190476,0.536585366,0.47826087,0.534482759
Kings,8,17,0.471,14,21,0.667,9,30,39,31,5,5,13,17,108,35,73,0.479452055,0,0.467391304,0.497237569,0.470588235,0.404761905,0.4,0.466666667,0.473684211,0.461538462,0.464285714,0.462686567,0.357142857,0.454545455,0.52,0.472222222,0.466666667,0.525179856
Warriors,9,25,0.36,21,24,0.875,10,35,45,36,9,6,12,19,128,40,66,0.606060606,1,0.532608696,0.502762431,0.529411765,0.595238095,0.6,0.533333333,0.526315789,0.538461538,0.535714286,0.537313433,0.642857143,0.545454545,0.48,0.527777778,0.533333333,0.474820144
Timberwolves,4,13,0.308,22,29,0.759,16,24,40,25,13,9,18,23,104,35,75,0.466666667,0,0.469879518,0.511627907,0.25,0.351351351,0.468085106,0.483333333,0.571428571,0.48,0.512820513,0.510204082,0.541666667,0.6,0.514285714,0.5,0.52238806,0.555555556
Cavaliers,12,24,0.5,25,31,0.806,12,26,38,24,11,6,17,23,125,32,60,0.533333333,1,0.530120482,0.488372093,0.75,0.648648649,0.531914894,0.516666667,0.428571429,0.52,0.487179487,0.489795918,0.458333333,0.4,0.485714286,0.5,0.47761194,0.444444444
Pelicans,4,20,0.2,14,19,0.737,9,37,46,15,4,2,15,18,84,29,63,0.46031746,0,0.458333333,0.51552795,0.444444444,0.571428571,0.518518519,0.513513514,0.75,0.513888889,0.547619048,0.384615385,0.307692308,0.142857143,0.625,0.486486486,0.46031746,0.5
Pacers,5,15,0.333,13,18,0.722,3,35,38,24,9,12,9,19,96,34,63,0.53968254,1,0.541666667,0.48447205,0.555555556,0.428571429,0.481481481,0.486486486,0.25,0.486111111,0.452380952,0.615384615,0.692307692,0.857142857,0.375,0.513513514,0.53968254,0.5
